INDIANA CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
47532                                                                                            8
47535                                                                                            8
47536                                                                                            8
47537                                                                                            8
47541                                                                                            8
47542                                                                                            8
47546                                                                                            8
47550                                                                                            8
47551                                                                                            8
47552                                                                                            8
47553                                                                                            8
47557                                                                                            8
47558                                                                                            8
47561                                                                                            8
47562                                                                                            8
47564                                                                                            8
47567                                                                                            8
47568                                                                                            8
47574                                                                                            8
47575                                                                                            8
47576                                                                                            8
47577                                                                                            8
47578                                                                                            8
47579                                                                                            8
47580                                                                                            8
47581                                                                                            8
47584                                                                                            8
47585                                                                                            8
47586                                                                                            8
47588                                                                                            8
47590                                                                                            8
47591                                                                                            8
47596                                                                                            8
47597                                                                                            8
47598                                                                                            8
47601                                                                                            8
47610                                                                                            8
47611                                                                                            8
47612                                                                                            8
47613                                                                                            8
47615                                                                                            8
47616                                                                                            8
47619                                                                                            8
47620                                                                                            8
47630                                                                                            8
47631                                                                                            8
47633                                                                                            8
47634                                                                                            8
47635                                                                                            8
47637                                                                                            8
47638                                                                                            8
47639                                                                                            8
47640                                                                                            8
47648                                                                                            8
47649                                                                                            8
47654                                                                                            8
47660                                                                                            8
47665                                                                                            8
47666                                                                                            8
47670                                                                                            8
47683                                                                                            8
47708                                                                                            8
47710                                                                                            8
47711                                                                                            8
47712                                                                                            8
47713                                                                                            8
47714                                                                                            8
47715                                                                                            8
47720                                                                                            8
47725                                                                                            8
47802                                                                                            8
47803                                                                                            8
47804                                                                                            8
47805                                                                                            8
47807                                                                                            8
47809                                                                                            8
47832                                                                                            8
47833                                                                                            8
47834                                                                                            8
47836                                                                                            8
47837                                                                                            8
47838                                                                                            8
47840                                                                                          4,8
47841                                                                                            8
47842                                                                                            8
47846                                                                                            8
47847                                                                                            8
47848                                                                                            8
47849                                                                                            8
47850                                                                                            8
47853                                                                                            8
47854                                                                                            8
47855                                                                                            8
47857                                                                                            8
47858                                                                                            8
47859                                                                                            8
47860                                                                                            8
47861                                                                                            8
47862                                                                                            8
47863                                                                                            8
47865                                                                                            8
47866                                                                                            8
47868                                                                                          4,8
47869                                                                                            8
47871                                                                                            8
47872                                                                                          4,8
47874                                                                                            8
47876                                                                                            8
47879                                                                                            8
47880                                                                                            8
47881                                                                                            8
47882                                                                                            8
47884                                                                                            8
47885                                                                                            8
47901                                                                                            4
47904                                                                                            4
47905                                                                                            4
47906                                                                                            4
47907                                                                                            4
47909                                                                                            4
47916                                                                                            4
47917                                                                                            4
47918                                                                                            4
47920                                                                                            4
47921                                                                                            4
47922                                                                                            4
47923                                                                                            4
47924                                                                                            4
47925                                                                                            4
47926                                                                                            4
47928                                                                                            8
47929                                                                                            4
47930                                                                                            4
47932                                                                                          4,8
47933                                                                                            4
47940                                                                                            4
47941                                                                                            4
47942                                                                                            4
47943                                                                                            4
47944                                                                                            4
47946                                                                                          2,4
47948                                                                                            4
47949                                                                                            4
47950                                                                                            4
47951                                                                                            4
47952                                                                                          4,8
47954                                                                                            4
47955                                                                                            4
47957                                                                                          2,4
47958                                                                                            4
47959                                                                                            4
47960                                                                                            4
47963                                                                                            4
47964                                                                                            4
47965                                                                                            4
47966                                                                                            8
47967                                                                                            4
47968                                                                                            4
47969                                                                                            4
47970                                                                                            4
47971                                                                                            4
47974                                                                                            8
47975                                                                                            4
47977                                                                                            4
47978                                                                                            4
47980                                                                                            4
47981                                                                                            4
47982                                                                                            4
47983                                                                                            4
47987                                                                                            4
47989                                                                                          4,8
47990                                                                                            4
47991                                                                                            4
47992                                                                                            4
47993                                                                                            4
47994                                                                                            4
47995                                                                                            4
47997                                                                                            4
