ILLINOIS CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
62049                                                                                           13
62050                                                                                           13
62051                                                                                           13
62052                                                                                           13
62053                                                                                           13
62054                                                                                           13
62056                                                                                           13
62058                                                                                           13
62059                                                                                           12
62060                                                                                           12
62061                                                                                           15
62062                                                                                        13,15
62063                                                                                           13
62065                                                                                           13
62067                                                                                        12,13
62069                                                                                           13
62070                                                                                           13
62074                                                                                        13,15
62075                                                                                        13,15
62076                                                                                           13
62077                                                                                           13
62078                                                                                           13
62079                                                                                           13
62080                                                                                        13,15
62081                                                                                           13
62082                                                                                        13,18
62083                                                                                           13
62084                                                                                        12,13
62085                                                                                           13
62086                                                                                        13,15
62087                                                                                           12
62088                                                                                           13
62089                                                                                           13
62090                                                                                           12
62091                                                                                           13
62092                                                                                           13
62093                                                                                           13
62094                                                                                           13
62095                                                                                        12,13
62097                                                                                        13,15
62098                                                                                           13
62201                                                                                           12
62203                                                                                           12
62204                                                                                           12
62205                                                                                           12
62206                                                                                           12
62207                                                                                           12
62208                                                                                           12
62214                                                                                           15
62215                                                                                           15
62216                                                                                           15
62217                                                                                           12
62218                                                                                           15
62219                                                                                           15
62220                                                                                           12
62221                                                                                           12
62223                                                                                           12
62225                                                                                           12
62226                                                                                           12
62230                                                                                           15
62231                                                                                           15
62232                                                                                           12
62233                                                                                           12
62234                                                                                     12,13,15
62236                                                                                           12
62237                                                                                        12,15
62238                                                                                           12
62239                                                                                           12
62240                                                                                           12
62241                                                                                           12
62242                                                                                           12
62243                                                                                           12
62244                                                                                           12
62245                                                                                           15
62246                                                                                        13,15
62248                                                                                           12
62249                                                                                           15
62250                                                                                           15
62253                                                                                           15
62254                                                                                           12
62255                                                                                           12
62257                                                                                        12,15
62258                                                                                           12
62260                                                                                           12
62261                                                                                           12
62262                                                                                        13,15
62263                                                                                        12,15
62264                                                                                           12
62265                                                                                        12,15
62266                                                                                           15
62268                                                                                        12,15
62269                                                                                           12
62271                                                                                           15
62272                                                                                           12
62273                                                                                           15
62274                                                                                           12
62275                                                                                           15
62277                                                                                           12
62278                                                                                           12
62279                                                                                           12
62280                                                                                           12
62281                                                                                           15
62282                                                                                           12
62284                                                                                        13,15
62285                                                                                           12
62286                                                                                           12
62288                                                                                           12
62289                                                                                           12
62292                                                                                           12
62293                                                                                        12,15
62294                                                                                        12,15
62295                                                                                           12
62297                                                                                           12
62298                                                                                           12
62301                                                                                           18
62305                                                                                           18
62311                                                                                           18
62312                                                                                           18
62313                                                                                           18
62314                                                                                           18
62316                                                                                           18
62319                                                                                           18
62320                                                                                           18
62321                                                                                           18
62323                                                                                           18
62324                                                                                           18
62325                                                                                           18
62326                                                                                           18
62330                                                                                        17,18
62334                                                                                           18
62336                                                                                           18
62338                                                                                           18
62339                                                                                           18
62340                                                                                           18
62341                                                                                           18
62343                                                                                           18
62344                                                                                           18
62345                                                                                           18
62346                                                                                           18
62347                                                                                           18
62348                                                                                           18
62349                                                                                           18
62351                                                                                           18
62352                                                                                           18
62353                                                                                           18
62354                                                                                           18
62355                                                                                        13,18
62356                                                                                           18
62357                                                                                           18
62358                                                                                           18
62359                                                                                           18
62360                                                                                           18
62361                                                                                           18
62362                                                                                           18
62363                                                                                           18
62365                                                                                           18
62366                                                                                        13,18
62367                                                                                           18
62370                                                                                           18
62373                                                                                           18
62374                                                                                           18
62375                                                                                           18
62376                                                                                           18
62378                                                                                           18
62379                                                                                           18
62380                                                                                           18
62401                                                                                           15
62410                                                                                           15
62411                                                                                           15
62413                                                                                           15
62414                                                                                           15
62417                                                                                           15
62418                                                                                           15
62419                                                                                           15
