TEXAS CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
76114                                                                                        12,33
76115                                                                                        12,33
76116                                                                                           12
76117                                                                                        12,33
76118                                                                                     12,24,33
76119                                                                                         6,33
76120                                                                                      6,24,33
76123                                                                                         6,12
76126                                                                                           12
76127                                                                                           12
76129                                                                                           12
76131                                                                                           12
76132                                                                                           12
76133                                                                                      6,12,33
76134                                                                                      6,12,33
76135                                                                                           12
76137                                                                                     12,26,33
76140                                                                                         6,33
76148                                                                                           26
76155                                                                                        24,33
76164                                                                                        12,33
76177                                                                                        12,26
76179                                                                                        12,33
76180                                                                                     12,24,26
76182                                                                                        12,26
76201                                                                                           26
76205                                                                                           26
76207                                                                                           26
76208                                                                                           26
76209                                                                                           26
76210                                                                                           26
76225                                                                                           13
76226                                                                                           26
76227                                                                                           26
76228                                                                                           13
76230                                                                                           13
76233                                                                                         4,13
76234                                                                                     12,13,26
76238                                                                                           13
76239                                                                                           13
76240                                                                                           13
76244                                                                                        12,26
76245                                                                                            4
76247                                                                                           26
76248                                                                                        24,26
76249                                                                                        13,26
76250                                                                                           13
76251                                                                                           13
76252                                                                                           13
76253                                                                                           13
76255                                                                                           13
76258                                                                                         4,26
76259                                                                                        13,26
76261                                                                                           13
76262                                                                                        24,26
76263                                                                                           13
76264                                                                                            4
76265                                                                                           13
76266                                                                                        13,26
76268                                                                                            4
76270                                                                                           13
76271                                                                                         4,13
76272                                                                                        13,26
76273                                                                                         4,13
76301                                                                                           13
76302                                                                                           13
76305                                                                                           13
76306                                                                                           13
76308                                                                                           13
76309                                                                                           13
76310                                                                                           13
76311                                                                                           13
76351                                                                                           13
76354                                                                                           13
76357                                                                                           13
76360                                                                                           13
76363                                                                                           13
76364                                                                                           13
76365                                                                                           13
76366                                                                                           13
76367                                                                                           13
76370                                                                                           13
76371                                                                                           13
76372                                                                                           19
76373                                                                                           13
76374                                                                                        13,19
76377                                                                                           13
76379                                                                                           13
76380                                                                                           13
76384                                                                                           13
76388                                                                                           19
76389                                                                                           13
76401                                                                                        11,25
76402                                                                                           25
76424                                                                                        11,19
76426                                                                                           13
76427                                                                                           13
76429                                                                                        11,19
76430                                                                                           19
76431                                                                                           13
76432                                                                                           11
76433                                                                                        11,25
76435                                                                                           11
76436                                                                                        11,25
76437                                                                                           11
76442                                                                                           11
76443                                                                                           11
76444                                                                                           11
76445                                                                                           11
76446                                                                                        11,25
76448                                                                                           11
76449                                                                                           11
76450                                                                                        11,19
76452                                                                                           11
76453                                                                                           11
76454                                                                                           11
76455                                                                                           11
76457                                                                                           25
76458                                                                                           13
76459                                                                                           13
76460                                                                                           19
76462                                                                                        11,12
76463                                                                                           11
76464                                                                                        11,19
76466                                                                                           11
76469                                                                                           11
76470                                                                                           11
76471                                                                                           11
76472                                                                                           11
76474                                                                                           11
76475                                                                                           11
76476                                                                                           11
76481                                                                                           19
76483                                                                                           19
76484                                                                                           11
76486                                                                                        11-13
76487                                                                                        12,13
76490                                                                                           12
76491                                                                                           19
76501                                                                                           31
76502                                                                                           31
76504                                                                                           31
76508                                                                                           31
76511                                                                                        17,31
76513                                                                                           31
76518                                                                                           17
76519                                                                                        17,31
76520                                                                                           17
76522                                                                                           25
76523                                                                                           17
76524                                                                                           17
76525                                                                                           25
76527                                                                                        25,31
76528                                                                                        25,31
76530                                                                                           31
76531                                                                                        11,25
76534                                                                                        17,31
76537                                                                                           31
76538                                                                                           25
76539                                                                                        25,31
76541                                                                                           31
76542                                                                                        25,31
76543                                                                                           31
76544                                                                                        25,31
76548                                                                                           31
76549                                                                                        25,31
76550                                                                                           25
76554                                                                                           31
76556                                                                                           17
76557                                                                                     17,25,31
76559                                                                                           31
76561                                                                                           25
76565                                                                                           25
76566                                                                                           25
76567                                                                                           17
76569                                                                                        17,31
76570                                                                                           17
76571                                                                                           31
76573                                                                                           31
76574                                                                                           31
76577                                                                                        17,31
76578                                                                                           31
76579                                                                                        17,31
76596                                                                                           25
76597                                                                                           25
76598                                                                                           25
76599                                                                                           25
76621                                                                                           25
76622                                                                                           25
76623                                                                                            6
76624                                                                                           17
76626                                                                                            6
76627                                                                                           25
76628                                                                                           25
76629                                                                                           17
76630                                                                                           17
76631                                                                                           25
76632                                                                                           17
76633                                                                                        17,25
76634                                                                                           25
76635                                                                                           17
76636                                                                                           25
76637                                                                                           25
76638                                                                                           17
76639                                                                                            6
76640                                                                                           17
76641                                                                                            6
76642                                                                                           17
76643                                                                                           17
76645                                                                                           25
76648                                                                                      6,17,25
76649                                                                                           25
76650                                                                                           25
76651                                                                                            6
76652                                                                                           25
76653                                                                                           17
76654                                                                                           17
76655                                                                                           17
76656                                                                                           17
76657                                                                                        17,25
76660                                                                                           25
76661                                                                                           17
76664                                                                                           17
76665                                                                                           25
76666                                                                                           25
76667                                                                                           17
76670                                                                                         6,25
76671                                                                                           25
76673                                                                                        17,25
76676                                                                                           25
76678                                                                                           17
76679                                                                                            6
76680                                                                                           17
76681                                                                                            6
76682                                                                                           17
76685                                                                                           17
76686                                                                                           17
76687                                                                                           17
76689                                                                                        17,25
76690                                                                                           25
76691                                                                                        17,25
76692                                                                                           25
76693                                                                                           17
76701                                                                                           17
76704                                                                                           17
76705                                                                                           17
76706                                                                                           17
76707                                                                                           17
76708                                                                                           17
76710                                                                                           17
76711                                                                                           17
76712                                                                                           17
76798                                                                                           17
76801                                                                                           11
76802                                                                                           11
76820                                                                                           11
76821                                                                                           11
76823                                                                                           11
76824                                                                                           11
76825                                                                                           11
76827                                                                                           11
76828                                                                                           11
76831                                                                                           11
76832                                                                                           11
76834                                                                                           11
76836                                                                                           11
76837                                                                                           11
76841                                                                                        11,23
76842                                                                                           11
76844                                                                                        11,25
76845                                                                                           11
76848                                                                                           11
76849                                                                                           11
76852                                                                                           11
76853                                                                                        11,25
76854                                                                                           11
76856                                                                                           11
76857                                                                                           11
76858                                                                                           11
76859                                                                                           11
76861                                                                                           11
76862                                                                                           11
76864                                                                                           11
76865                                                                                           11
76866                                                                                           11
76869                                                                                           11
76870                                                                                           11
76871                                                                                           11
76872                                                                                           11
76873                                                                                           11
76874                                                                                           11
76875                                                                                           11
76877                                                                                           11
76878                                                                                           11
76882                                                                                           11
76884                                                                                           11
76885                                                                                           11
76887                                                                                           11
76888                                                                                           11
76890                                                                                           11
76901                                                                                           11
76903                                                                                           11
76904                                                                                           11
76905                                                                                           11
76908                                                                                           11
76930                                                                                           11
76932                                                                                           23
76933                                                                                           11
76934                                                                                           11
76935                                                                                        11,23
76936                                                                                           23
76937                                                                                           11
76939                                                                                           11
76940                                                                                           11
76941                                                                                           11
76943                                                                                           23
76945                                                                                           11
76949                                                                                           11
76950                                                                                           23
76951                                                                                           11
76953                                                                                           11
76955                                                                                           11
76957                                                                                           11
76958                                                                                           11
77002                                                                                         2,18
77003                                                                                        18,29
77004                                                                                       2,9,18
77005                                                                                          2,7
77006                                                                                         2,18
77007                                                                                         2,18
77008                                                                                      2,18,29
77009                                                                                        18,29
77010                                                                                           18
77011                                                                                        18,29
77012                                                                                        18,29
77013                                                                                        18,29
77014                                                                                           18
77015                                                                                     18,29,36
77016                                                                                        18,29
77017                                                                                           29
77018                                                                                         2,18
77019                                                                                       2,7,18
77020                                                                                        18,29
77021                                                                                        18,29
77022                                                                                        18,29
77023                                                                                        18,29
77024                                                                                          2,7
77025                                                                                        2,7,9
77026                                                                                        18,29
77027                                                                                            7
77028                                                                                           18
77029                                                                                        18,29
77030                                                                                       2,9,18
77031                                                                                            9
77032                                                                                        18,29
77033                                                                                      9,18,29
77034                                                                                     22,29,36
77035                                                                                          7,9
77036                                                                                          7,9
77037                                                                                        18,29
77038                                                                                           18
77039                                                                                        18,29
77040                                                                                       2,7,18
77041                                                                                       2,7,18
77042                                                                                          7,9
77043                                                                                            2
77044                                                                                      2,29,36
77045                                                                                            9
77046                                                                                            7
77047                                                                                            9
77048                                                                                            9
77049                                                                                     18,29,36
77050                                                                                        18,29
77051                                                                                         9,18
77053                                                                                         9,22
77054                                                                                         9,18
77055                                                                                          2,7
77056                                                                                            7
77057                                                                                            7
77058                                                                                        22,36
77059                                                                                        22,36
77060                                                                                        18,29
77061                                                                                         9,29
77062                                                                                        22,36
77063                                                                                          7,9
77064                                                                                          2,7
77065                                                                                       2,7,10
77066                                                                                         2,18
77067                                                                                           18
77068                                                                                           18
77069                                                                                         2,18
77070                                                                                       2,8,10
77071                                                                                            9
77072                                                                                            9
77073                                                                                           18
77074                                                                                          7,9
77075                                                                                        22,29
77076                                                                                        18,29
77077                                                                                          7,9
77078                                                                                           18
77079                                                                                          2,7
77080                                                                                         2,18
77081                                                                                            7
77082                                                                                          7,9
77083                                                                                            9
77084                                                                                          2,7
77085                                                                                            9
77086                                                                                         2,18
77087                                                                                         9,29
77088                                                                                         2,18
77089                                                                                        22,29
77090                                                                                           18
77091                                                                                        18,29
77092                                                                                         2,18
77093                                                                                        18,29
77094                                                                                            7
77095                                                                                          2,7
77096                                                                                          7,9
77098                                                                                          2,7
77099                                                                                         9,22
77201                                                                                           18
77301                                                                                            8
77302                                                                                            8
77303                                                                                            8
77304                                                                                            8
77306                                                                                            8
77316                                                                                            8
77318                                                                                            8
77320                                                                                            8
77326                                                                                           36
77327                                                                                           36
77328                                                                                         8,36
77331                                                                                            8
77334                                                                                            8
77335                                                                                           36
77336                                                                                            2
77338                                                                                         2,18
77339                                                                                          2,8
77340                                                                                            8
77342                                                                                            8
77345                                                                                            2
77346                                                                                            2
77350                                                                                           36
77351                                                                                           36
77354                                                                                            8
77355                                                                                         8,10
77356                                                                                            8
77357                                                                                          2,8
77358                                                                                            8
77359                                                                                            8
