TENNESSEE CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
38344                                                                                            8
38345                                                                                            7
38347                                                                                            7
38348                                                                                            8
38351                                                                                          7,8
38352                                                                                            7
38355                                                                                            8
38356                                                                                          7,8
38357                                                                                            7
38358                                                                                            8
38359                                                                                            7
38361                                                                                            7
38362                                                                                            8
38363                                                                                            7
38365                                                                                            7
38366                                                                                          7,8
38367                                                                                            7
38368                                                                                            7
38369                                                                                            8
38370                                                                                            7
38371                                                                                            7
38372                                                                                            7
38374                                                                                            7
38375                                                                                            7
38376                                                                                            7
38379                                                                                            7
38380                                                                                            7
38381                                                                                            7
38382                                                                                            8
38387                                                                                            8
38388                                                                                            7
38390                                                                                          7,8
38391                                                                                            8
38392                                                                                          7,8
38401                                                                                          4,7
38425                                                                                            7
38449                                                                                          4,7
38450                                                                                            7
38451                                                                                          4,7
38452                                                                                            7
38453                                                                                          4,7
38454                                                                                            7
38455                                                                                            7
38456                                                                                            7
38457                                                                                            7
38459                                                                                          4,7
38460                                                                                            7
38461                                                                                            7
38462                                                                                            7
38463                                                                                            7
38464                                                                                            7
38468                                                                                            7
38469                                                                                            7
38471                                                                                            7
38472                                                                                          4,7
38473                                                                                            7
38474                                                                                          4,7
38475                                                                                            7
38476                                                                                            7
38477                                                                                            7
38478                                                                                            7
38481                                                                                            7
38482                                                                                            7
38483                                                                                          4,7
38485                                                                                            7
38486                                                                                            7
38487                                                                                            7
38488                                                                                            4
38501                                                                                            6
38504                                                                                          3,6
38505                                                                                            6
38506                                                                                            6
38541                                                                                            6
38542                                                                                            6
38543                                                                                            6
38544                                                                                            6
38545                                                                                            6
38547                                                                                            6
38548                                                                                            6
38549                                                                                            6
38551                                                                                            6
38552                                                                                            6
38553                                                                                            6
38554                                                                                            6
38555                                                                                            6
38556                                                                                            6
38558                                                                                            6
38559                                                                                          4,6
38560                                                                                            6
38562                                                                                            6
38563                                                                                            6
38564                                                                                            6
38565                                                                                            6
38567                                                                                            6
38568                                                                                            6
38569                                                                                            6
38570                                                                                            6
38571                                                                                            6
38572                                                                                          4,6
38573                                                                                            6
38574                                                                                            6
38575                                                                                            6
38577                                                                                            6
38578                                                                                            6
38579                                                                                            6
38580                                                                                            6
38581                                                                                          4,6
38582                                                                                            6
38583                                                                                          4,6
38585                                                                                          4,6
38587                                                                                            6
38588                                                                                            6
38589                                                                                            6
42223                                                                                            7
42602                                                                                            6
72338                                                                                            8
