PENNSYLVANIA CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
16341                                                                                            5
16342                                                                                          3,5
16343                                                                                            5
16344                                                                                            5
16345                                                                                            5
16346                                                                                            5
16347                                                                                            5
16350                                                                                            5
16351                                                                                            5
16352                                                                                            5
16353                                                                                            5
16354                                                                                          3,5
16360                                                                                            3
16361                                                                                            5
16362                                                                                          3,5
16364                                                                                            5
16365                                                                                            5
16370                                                                                            5
16371                                                                                            5
16372                                                                                            5
16373                                                                                          3,5
16374                                                                                            5
16401                                                                                            3
16402                                                                                            5
16403                                                                                          3,5
16404                                                                                            3
16405                                                                                            5
16406                                                                                            3
16407                                                                                          3,5
16410                                                                                          3,5
16411                                                                                            3
16412                                                                                          3,5
16415                                                                                          3,5
16416                                                                                            5
16417                                                                                          3,5
16420                                                                                            5
16421                                                                                            5
16422                                                                                            3
16423                                                                                            3
16424                                                                                            3
16426                                                                                            5
16427                                                                                            5
16428                                                                                          3,5
16433                                                                                            3
16434                                                                                          3,5
16435                                                                                            3
16436                                                                                            5
16438                                                                                          3,5
16440                                                                                            3
16441                                                                                          3,5
16442                                                                                            5
16443                                                                                            3
16444                                                                                            5
16501                                                                                            3
16502                                                                                            3
16503                                                                                            3
16504                                                                                          3,5
16505                                                                                            3
16506                                                                                          3,5
16507                                                                                            3
16508                                                                                            3
16509                                                                                          3,5
16510                                                                                          3,5
16511                                                                                          3,5
16546                                                                                            3
16563                                                                                            5
16601                                                                                            9
16602                                                                                            9
16611                                                                                            5
16613                                                                                            9
16616                                                                                            5
16617                                                                                            9
16619                                                                                            9
16620                                                                                            5
16621                                                                                            9
16622                                                                                          5,9
16623                                                                                            9
16624                                                                                            9
16625                                                                                            9
16627                                                                                          5,9
16630                                                                                            9
16631                                                                                            9
16633                                                                                            9
16634                                                                                            9
16635                                                                                            9
16636                                                                                            9
16637                                                                                            9
16638                                                                                            9
16639                                                                                          5,9
16640                                                                                            9
16641                                                                                            9
16645                                                                                            5
16646                                                                                          5,9
16647                                                                                            5
16648                                                                                            9
16650                                                                                            9
16651                                                                                            5
16652                                                                                            5
16655                                                                                            9
16656                                                                                            5
16657                                                                                          5,9
16659                                                                                            9
16661                                                                                            5
16662                                                                                            9
16664                                                                                            9
16665                                                                                            9
16666                                                                                            5
16667                                                                                            9
16668                                                                                            9
16669                                                                                            5
16670                                                                                            9
16671                                                                                            5
16672                                                                                            9
16673                                                                                            9
16674                                                                                            9
16677                                                                                            5
16678                                                                                            9
16679                                                                                            9
16680                                                                                            5
16682                                                                                            9
16683                                                                                            5
16685                                                                                            9
16686                                                                                          5,9
16689                                                                                            9
16691                                                                                            9
16692                                                                                            5
16693                                                                                            9
16694                                                                                            9
16695                                                                                            9
16699                                                                                            9
16701                                                                                            5
16720                                                                                            5
16724                                                                                            5
16725                                                                                            5
16726                                                                                            5
16727                                                                                            5
16728                                                                                            5
16729                                                                                            5
16730                                                                                            5
16731                                                                                            5
16732                                                                                            5
16733                                                                                            5
16734                                                                                            5
16735                                                                                            5
16738                                                                                            5
16740                                                                                            5
16743                                                                                            5
16744                                                                                            5
16745                                                                                            5
16746                                                                                            5
16748                                                                                            5
16749                                                                                            5
16750                                                                                            5
16801                                                                                            5
16802                                                                                            5
16803                                                                                            5
16820                                                                                            5
16821                                                                                            5
16822                                                                                            5
16823                                                                                            5
16825                                                                                            5
16826                                                                                            5
16827                                                                                            5
16828                                                                                            5
16829                                                                                            5
16830                                                                                            5
16832                                                                                            5
16833                                                                                            5
16834                                                                                            5
16835                                                                                            5
16836                                                                                            5
16837                                                                                            5
16838                                                                                            5
16839                                                                                            5
16840                                                                                            5
16841                                                                                            5
16843                                                                                            5
16844                                                                                            5
16845                                                                                            5
16847                                                                                            5
16848                                                                                            5
16849                                                                                            5
16851                                                                                            5
16852                                                                                            5
16853                                                                                            5
16854                                                                                            5
16855                                                                                            5
16858                                                                                            5
16859                                                                                            5
16860                                                                                            5
16861                                                                                            5
16863                                                                                            5
16865                                                                                            5
16866                                                                                            5
16868                                                                                            5
16870                                                                                            5
16871                                                                                            5
16872                                                                                            5
16874                                                                                            5
16875                                                                                            5
16876                                                                                            5
16877                                                                                            5
16878                                                                                            5
16879                                                                                            5
16881                                                                                            5
16882                                                                                            5
16901                                                                                         5,10
16911                                                                                           10
16912                                                                                           10
16914                                                                                           10
16915                                                                                            5
16917                                                                                           10
16920                                                                                           10
16921                                                                                         5,10
16922                                                                                            5
16923                                                                                            5
16925                                                                                           10
16926                                                                                           10
16927                                                                                            5
16928                                                                                         5,10
16929                                                                                           10
16930                                                                                           10
16932                                                                                           10
16933                                                                                           10
