MICHIGAN CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
49254                                                                                            7
49255                                                                                            7
49256                                                                                            7
49259                                                                                            7
49261                                                                                            7
49262                                                                                            7
49263                                                                                            7
49264                                                                                          7,8
49265                                                                                            7
49266                                                                                            7
49267                                                                                            7
49268                                                                                            7
49269                                                                                            7
49270                                                                                            7
49271                                                                                            7
49272                                                                                            7
49274                                                                                            7
49276                                                                                            7
49277                                                                                            7
49279                                                                                            7
49282                                                                                            7
49283                                                                                            7
49284                                                                                          3,7
49285                                                                                          7,8
49286                                                                                            7
49287                                                                                            7
49288                                                                                            7
49289                                                                                            7
49301                                                                                            3
49302                                                                                            3
49303                                                                                            2
49304                                                                                            2
49305                                                                                            4
49306                                                                                            3
49307                                                                                          2,4
49309                                                                                            2
49310                                                                                            4
49312                                                                                            2
49315                                                                                        2,3,6
49316                                                                                          3,6
49318                                                                                          2,3
49319                                                                                            3
49320                                                                                            4
49321                                                                                          2,3
49322                                                                                            4
49323                                                                                            6
49325                                                                                            3
49326                                                                                          3,4
49327                                                                                          2,3
49328                                                                                            6
49329                                                                                          2,4
49330                                                                                          2,3
49331                                                                                            3
49332                                                                                            4
49333                                                                                          3,6
49335                                                                                            6
49336                                                                                          2,4
49337                                                                                          2,4
49338                                                                                          2,4
49339                                                                                            4
49340                                                                                            4
49341                                                                                            3
49342                                                                                            4
49343                                                                                          2-4
49344                                                                                          3,6
49345                                                                                            3
49346                                                                                          2,4
49347                                                                                          3,4
49348                                                                                          3,6
49349                                                                                            2
49401                                                                                            2
49402                                                                                          1,2
49403                                                                                          2,3
49404                                                                                            2
49405                                                                                          1,2
49406                                                                                            6
49408                                                                                            6
49410                                                                                          1,2
49411                                                                                            1
49412                                                                                            2
49415                                                                                            2
49417                                                                                            2
49418                                                                                          2,3
49419                                                                                            6
49420                                                                                            2
49421                                                                                            2
49423                                                                                          2,6
49424                                                                                            2
49425                                                                                            2
49426                                                                                          2,6
49428                                                                                            2
49431                                                                                          1,2
49434                                                                                          2,6
49435                                                                                            2
49436                                                                                            2
49437                                                                                            2
49440                                                                                            2
49441                                                                                            2
49442                                                                                            2
49444                                                                                            2
49445                                                                                            2
49446                                                                                            2
49448                                                                                            2
49449                                                                                            2
49450                                                                                            6
49451                                                                                            2
49452                                                                                            2
49453                                                                                            6
49454                                                                                          1,2
49455                                                                                            2
49456                                                                                            2
49457                                                                                            2
49458                                                                                            2
49459                                                                                            2
49460                                                                                            2
49461                                                                                            2
49464                                                                                          2,6
49503                                                                                          2,3
49504                                                                                          2,3
49505                                                                                            3
49506                                                                                            3
49507                                                                                          2,3
49508                                                                                          2,3
49509                                                                                          2,3
49512                                                                                          2,3
49519                                                                                          2,3
49525                                                                                            3
49534                                                                                          2,3
49544                                                                                          2,3
49546                                                                                          2,3
49548                                                                                          2,3
49601                                                                                            4
49611                                                                                            1
49612                                                                                            1
49613                                                                                            1
49614                                                                                            1
49615                                                                                            1
49616                                                                                            1
49617                                                                                            1
49618                                                                                            4
49619                                                                                            1
49620                                                                                          1,4
49621                                                                                            1
49622                                                                                            1
49623                                                                                            2
49625                                                                                          1,4
49626                                                                                            1
49627                                                                                            1
49628                                                                                            1
49629                                                                                            1
49630                                                                                            1
49631                                                                                            4
49632                                                                                            4
49633                                                                                          1,4
49634                                                                                            1
49635                                                                                            1
49636                                                                                            1
49637                                                                                            1
49638                                                                                          1,4
49639                                                                                            4
49640                                                                                            1
49642                                                                                            2
49643                                                                                            1
49644                                                                                          1,2
49645                                                                                            1
49646                                                                                            1
49648                                                                                            1
49649                                                                                          1,4
49650                                                                                            1
49651                                                                                            4
49653                                                                                            1
49654                                                                                            1
49655                                                                                          2,4
49656                                                                                            2
49657                                                                                            4
49659                                                                                            1
49660                                                                                            1
49663                                                                                            4
49664                                                                                            1
49665                                                                                            4
49666                                                                                            1
49667                                                                                            4
49668                                                                                          1,4
49670                                                                                            1
49674                                                                                            1
49675                                                                                            1
49676                                                                                            1
49677                                                                                          2,4
49679                                                                                            4
49680                                                                                            1
49682                                                                                            1
49683                                                                                            1
49684                                                                                            1
49686                                                                                            1
49688                                                                                          2,4
49689                                                                                          1,4
49690                                                                                            1
49701                                                                                            1
49705                                                                                            1
49706                                                                                            1
49707                                                                                            1
49709                                                                                            1
49710                                                                                            1
49712                                                                                            1
49713                                                                                            1
49715                                                                                            1
49716                                                                                            1
49717                                                                                            1
49718                                                                                            1
49719                                                                                            1
49720                                                                                            1
49721                                                                                            1
49722                                                                                            1
49724                                                                                            1
49725                                                                                            1
49726                                                                                            1
49727                                                                                            1
49728                                                                                            1
49729                                                                                            1
49730                                                                                            1
49733                                                                                            1
49735                                                                                            1
49736                                                                                            1
49738                                                                                            1
49740                                                                                            1
49743                                                                                            1
49744                                                                                            1
49745                                                                                            1
49746                                                                                            1
49747                                                                                            1
49748                                                                                            1
49749                                                                                            1
49751                                                                                            1
49752                                                                                            1
49753                                                                                            1
49755                                                                                            1
49756                                                                                            1
49757                                                                                            1
49759                                                                                            1
49760                                                                                            1
49762                                                                                            1
49764                                                                                            1
49765                                                                                            1
49766                                                                                            1
49768                                                                                            1
49769                                                                                            1
49770                                                                                            1
49774                                                                                            1
49775                                                                                            1
49776                                                                                            1
49777                                                                                            1
49779                                                                                            1
49780                                                                                            1
49781                                                                                            1
49782                                                                                            1
49783                                                                                            1
49788                                                                                            1
49791                                                                                            1
49793                                                                                            1
49795                                                                                            1
49796                                                                                            1
49799                                                                                            1
49801                                                                                            1
49802                                                                                            1
49805                                                                                            1
49806                                                                                            1
49807                                                                                            1
49808                                                                                            1
49812                                                                                            1
49814                                                                                            1
49815                                                                                            1
49816                                                                                            1
49817                                                                                            1
49818                                                                                            1
49819                                                                                            1
49820                                                                                            1
49821                                                                                            1
49822                                                                                            1
49825                                                                                            1
49826                                                                                            1
49827                                                                                            1
49829                                                                                            1
49831                                                                                            1
49833                                                                                            1
49834                                                                                            1
49835                                                                                            1
49836                                                                                            1
49837                                                                                            1
49838                                                                                            1
49839                                                                                            1
49840                                                                                            1
49841                                                                                            1
49847                                                                                            1
49848                                                                                            1
49849                                                                                            1
49852                                                                                            1
49853                                                                                            1
