CALIFORNIA CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
94130                                                                                           12
94131                                                                                        12,14
94132                                                                                           14
94133                                                                                           12
94134                                                                                        12,14
94158                                                                                           12
94301                                                                                           18
94303                                                                                        14,18
94304                                                                                           18
94305                                                                                           18
94306                                                                                           18
94401                                                                                           14
94402                                                                                           14
94403                                                                                           14
94404                                                                                           14
94501                                                                                           13
94502                                                                                           13
94503                                                                                            5
94505                                                                                      9,11,15
94506                                                                                        11,15
94507                                                                                           11
94508                                                                                            5
94509                                                                                         9,11
94510                                                                                          3,5
94511                                                                                            9
94512                                                                                            3
94513                                                                                         9,11
94514                                                                                      9,11,15
94515                                                                                          2,5
94516                                                                                           11
94517                                                                                           11
94518                                                                                           11
94519                                                                                           11
94520                                                                                           11
94521                                                                                           11
94523                                                                                           11
94525                                                                                            5
94526                                                                                        11,15
94528                                                                                           11
94530                                                                                           11
94531                                                                                            9
94533                                                                                            3
94534                                                                                          3,5
94535                                                                                            3
94536                                                                                        15,17
94538                                                                                        15,17
94539                                                                                        15,17
94541                                                                                           15
94542                                                                                           15
94544                                                                                           15
94545                                                                                           15
94546                                                                                        13,15
94547                                                                                         5,11
94548                                                                                            9
94549                                                                                           11
94550                                                                                        15,19
94551                                                                                        11,15
94552                                                                                           15
94553                                                                                         5,11
94555                                                                                        15,17
94556                                                                                           11
94558                                                                                            5
94559                                                                                            5
94560                                                                                           17
94561                                                                                            9
94563                                                                                           11
94564                                                                                         5,11
94565                                                                                           11
94566                                                                                           15
94567                                                                                            5
94568                                                                                           15
94569                                                                                            5
94571                                                                                            3
94572                                                                                            5
94573                                                                                            5
94574                                                                                            5
94575                                                                                           11
94576                                                                                            5
94577                                                                                        13,15
94578                                                                                        13,15
94579                                                                                           13
94580                                                                                        13,15
94582                                                                                        11,15
94583                                                                                        11,15
94585                                                                                            3
94586                                                                                           15
94587                                                                                           15
94588                                                                                        11,15
94589                                                                                            5
94590                                                                                            5
94591                                                                                          3,5
94592                                                                                            5
94595                                                                                           11
94596                                                                                           11
94597                                                                                           11
94598                                                                                           11
94599                                                                                            5
94601                                                                                           13
94602                                                                                           13
94603                                                                                           13
94605                                                                                        13,15
94606                                                                                           13
94607                                                                                           13
94608                                                                                           13
94609                                                                                           13
94610                                                                                           13
94611                                                                                        11,13
94612                                                                                           13
94613                                                                                           13
94618                                                                                           13
94619                                                                                        13,15
94621                                                                                           13
94702                                                                                           13
94703                                                                                           13
94704                                                                                           13
94705                                                                                           13
94706                                                                                        11,13
94707                                                                                        11,13
94708                                                                                        11,13
94709                                                                                           13
94710                                                                                           13
94720                                                                                           13
94801                                                                                           11
94803                                                                                         5,11
94804                                                                                           11
94805                                                                                           11
94806                                                                                         5,11
94850                                                                                           11
94901                                                                                            2
94903                                                                                            2
94904                                                                                            2
94920                                                                                            2
94922                                                                                            2
94923                                                                                            2
94924                                                                                            2
94925                                                                                            2
94928                                                                                            5
94929                                                                                            2
94930                                                                                            2
94931                                                                                          2,5
94933                                                                                            2
94937                                                                                            2
94938                                                                                            2
94939                                                                                            2
94940                                                                                            2
94941                                                                                            2
94945                                                                                            2
94946                                                                                            2
94947                                                                                            2
94949                                                                                            2
94950                                                                                            2
94951                                                                                          2,5
94952                                                                                          2,5
94954                                                                                          2,5
94956                                                                                            2
94957                                                                                            2
94960                                                                                            2
94963                                                                                            2
94964                                                                                            2
94965                                                                                            2
94970                                                                                            2
94971                                                                                            2
94972                                                                                            2
94973                                                                                            2
95002                                                                                           17
95003                                                                                           20
95004                                                                                           20
95005                                                                                           18
95006                                                                                           18
95007                                                                                           18
95008                                                                                           18
95010                                                                                           20
95012                                                                                           20
95013                                                                                           19
95014                                                                                        17,18
95017                                                                                           18
95018                                                                                           18
95019                                                                                           20
95020                                                                                        19,20
95023                                                                                        19,20
95030                                                                                           18
95032                                                                                           18
95033                                                                                        18,19
95035                                                                                        17,19
95037                                                                                        18,19
95039                                                                                           20
95041                                                                                           18
95043                                                                                           20
95045                                                                                           20
95046                                                                                           19
95050                                                                                        17-19
95051                                                                                           17
95053                                                                                           17
95054                                                                                           17
95060                                                                                        18,20
95062                                                                                           20
95064                                                                                        18,20
95065                                                                                        18,20
95066                                                                                        18,20
95070                                                                                        17,18
95073                                                                                        18,20
95075                                                                                           20
95076                                                                                        19,20
95110                                                                                        17,19
95111                                                                                           19
95112                                                                                        17,19
95113                                                                                           19
95116                                                                                           19
95117                                                                                        17,18
95118                                                                                        18,19
95119                                                                                           19
95120                                                                                        18,19
95121                                                                                           19
95122                                                                                           19
95123                                                                                        18,19
95124                                                                                        18,19
95125                                                                                        18,19
95126                                                                                        17-19
95127                                                                                        17,19
95128                                                                                        18,19
95129                                                                                        17,18
95130                                                                                           18
95131                                                                                           17
95132                                                                                        17,19
95133                                                                                        17,19
95134                                                                                           17
95135                                                                                           19
95136                                                                                        18,19
95138                                                                                           19
95139                                                                                           19
95140                                                                                        17,19
95148                                                                                           19
95202                                                                                            9
95203                                                                                            9
95204                                                                                            9
95205                                                                                            9
95206                                                                                            9
95207                                                                                            9
95209                                                                                            9
95210                                                                                            9
95211                                                                                            9
95212                                                                                            9
95215                                                                                            9
95219                                                                                            9
95220                                                                                            9
95222                                                                                            4
95223                                                                                            4
95224                                                                                            4
95225                                                                                            4
95226                                                                                            4
95227                                                                                            9
95228                                                                                            4
95230                                                                                       4,9,10
95231                                                                                            9
95232                                                                                            4
95233                                                                                            4
95234                                                                                            9
95236                                                                                            9
95237                                                                                            9
95240                                                                                            9
95242                                                                                            9
95245                                                                                            4
95246                                                                                            4
95247                                                                                            4
95248                                                                                            4
95249                                                                                            4
95250                                                                                            4
95251                                                                                            4
95252                                                                                            4
95254                                                                                            4
95255                                                                                            4
95257                                                                                            4
95258                                                                                            9
95301                                                                                           16
95303                                                                                           16
95304                                                                                         9,10
95305                                                                                            4
95306                                                                                            4
95307                                                                                           10
95310                                                                                            4
